大	large	large;big	A person stretching their arms and legs to look large and scare a bear away.	Think of a large St. Bernard dog with his paws all stretched out.	3	107	7	ダ;イ;、;タ;イ	お;お;、;お;お;-;き;い;、;お;お;-;い;に		huge;small;larger;large;smaller
多	many	many;frequent;much	Two evenings too many!	"""This reminds me of a childish pseudo-confucion rhyme: """"He who eats many prunes sits on toilet many moons"""".""
"	6	108	7	タ	お;お;-;い	evening;evening	more;those;but;also;few;other;some;often;because;hundreds;such;among;they;are;well;although;all;both;even;though;thousands;have;several;so;many;numerous;these;most;especially;others
夕	evening	evening	"""The evening is young, the moon is not full."""	"""In the evening, I try my best to remember the katakana symbol for """"TA"""" (ie. """"ta ta!"""").""
"	3	109	7	セ;キ	ゆ;う		night;morning;saturday;friday;evening;afternoon;sunday
汐	eventide	eventide;tide;salt water;opportunity	"""Eventide is just another word for evening, and it has the word tide in it which we associate with water."""	Drops of water shower the beach as the evening tide approaches: eventide.	6	110	7			water;evening	eventide
外	outside	outside	A young magician likes to practice outside in the evening with his magic wand (as opposed to the old magician who wakes early to practice with his wand in eminent (#51)).	"""Outside in the dark of evening, only a magic wand can help you.""
"	5	111	7	ガ;イ;、;ゲ	そ;と;、;ほ;か;、;は;ず;-;す;、;は;ず;-;れ;る	evening;magic wand	near;inside;where;outside
名	name	name;noted;distinguished;reputation	"""In the evening, when it becomes dark, open your mouth to say your name so that people can recognise you."""	"""In the evening, her sweet mouth whispered my name.""
"	6	112	7	メ;イ;、;ミ;ョ;ウ	な	evening;mouth	name;word;names;known
石	stone	stone	Indiana Jones jumps up and grabs the lip of cliff just in time to evade the huge STONE rolling out of the mouth of the cave!	"""There's a VERY simple way to remember this, in case the cliff thing isn't working for you... Just see it as a stone [いし] being hammered by a miner searching for jewel stones [ほうせき] ;).""
"	5	113	7	セ;キ;、;シ;ャ;ク;、;コ;ク	い;し	cliff;mouth	stone;stones
肖	resemblance	resemblance	"""Using DNA matching, a very little bit of flesh can be used to show the resemblence between family members."""	"""Hey baby, it might be a little bit of flesh now, but in a moment it'll bear a strong resemblance to a candlestick.(nudge nudge, wink wink).""
"	7	114	7	シ;ョ;ウ		small;flesh	resemblance;similarities;similarity
硝	nitrate	nitrate;saltpeter	That stone has sparks coming out of it! Someone must have poured nitrate acid on it.	"""Salpetre is the common name for Nitrate coming from Latin """"sal petrae"""" or stone salt. It is also a component of gun powder so including a candle in this kanji can be quite explosive!""
"	12	115	7	シ;ョ;ウ		rock;spark	ammonium;nitrate
砕	smash	smash;break;crush;familiar;popular	To SMASH a STONE you need to hit it NINE or TEN times.	The Stones (the Rolling Stones) are 90 aged but they've done a new SMASH hit!	9	116	7	サ;イ	く;だ;-;く;、;く;だ;-;け;る	rock;nine;ten	smash
砂	sand	sand	"""Here's how I remember that stone is on the left. This is because sand starts as stones, and only later they become few."""	"""In good SAND, stones are few, if any.""
"	9	117	7	サ;、;シ;ャ	す;な	stone;few	sand
削	plane	plane;sharpen;whittle;pare	Sparks will fly if you attempt to PLANE your sabre.	"""With today's strict air regulations, carrying a sabre onto a plane could spark quite a commotion.""
"	9	118	7	サ;ク	け;ず;-;る	spark;saber	crashed;aircraft;plane;flight;airplane;planes;jet;airliner;crash
光	ray	ray;light	A ray of light is not a wave but made of little photons with human legs.	The ray from Honey I Shrunk the Kids made people little - ha! look at them run around on their tiny legs!	6	119	7	コ;ウ	ひ;か;-;る;、;ひ;か;り	small;human legs	ray
太	plump	plump;fat;thick;big around	A large person with a big drop of sweat dripping off of him because he is so plump.	"""Fat(""""plump"""") men always have small penises.....the kanji is a combination of """"large"""" with a drop(representing the small penis between his legs).""
"	4	120	7	タ;イ;、;タ	ふ;と;-;い;、;ふ;と;-;る	large;drop	plump
器	utensil	utensil;vessel;receptacle;implement;instrument;ability;container;tool;set	Imagine four hungry mouths all sitting around the table. They are all banging their utensils on the table waiting for a big meal to be placed in the centre.	"""Note: 器 by itself means container/caliber/vessel. And 食器 means eating utensils (""""food container"""", hehe).""
"	15	121	7	キ	う;つ;わ	mouth;mouth;St Bernard dog;mouth;mouth	utensil
臭	stinking	stinking;ill-smelling;suspicious looking;odor;savor;fragrance;be fragrant;stink;glow;be bright	The ST. BERNARD DOG lifted his large NOSE high in the air to find out where the stinking smell comes from.	"""When I is big, Ego stinking.""
"	9	122	7	シ;ュ;ウ	く;さ;-;い	nose;St Bernard dog	stinking
妙	exquisite	exquisite;strange;queer;mystery;miracle;excellent;delicate;charming	Exquisite women are few and far between.	"""A geisha is an exquisite and delicate (another meaning of this kanji) women, however, even in the past there was only few of them.""
"	7	123	7	ミ;ョ;ウ		woman;few	exquisite
省	focus	focus;government ministry;conserve	You focus by concentrating your eye on fewer objects.	Success (or survival?) method for accelerated juggling course: focus on a few nitroglycerine filled juggling balls flying OVER your eyes ---(I have trouble with this few primitive that can be anywhere in a kanji. To build in its location in the story is important somehow).	9	124	7	セ;イ;、;シ;ョ;ウ	か;え;り;-;み;る;、;は;ぶ;-;く	few;eye	focusing;emphasis;focus;focuses;focused
厚	thick	thick;heavy;rich;kind;cordial;brazen;shameless	"""In Sparta we throw our Children over a Cliff. Under the Sun, they fight other Children. In the end, if they survive, they sure have thick skin."""	The thick cliff walls protected the children from the sun.	9	125	7	ゲ;ン	は;ら	cliff;sun;child	thick;dense
奇	strange	strange;strangeness;curiousity	"""I find it strange that so many people commit suicide in Tokyo by throwing themselves in front of the train. To me when I look at this kanji, I see a train just about to come out of a tunnel, and above the man waiting for his oppourtunity where he can end it all."""	Imagine a ST. BERNARD DOG carrying a CAN instead of a barrel in rescue missions. How strange!	8	126	7	キ		St Bernard dog;nail;mouth	bizarre;weird;strange;odd
川	stream	stream;river	So as not to confuse this with river (#146) think of streamers falling down.	"""There are three default I/O Streams in UNIX, stdin, stdout, and stderr.""
"	3	127	8	セ;ン	か;わ		stream;streams
州	state	state;province	There were 3 little islands in the stream who all decided to set themselves up as independent states.	"""シュウ　The original meaning of this character was """"sandbar"""", and for me this conjures up images of the Mississippi River, which is very wide with many sandbars and which was used to define the borders in ten American states. Picture Huck Finn and Tom Sawyer floating by state after state as they adventure down the mighty Mississippi, occasionally beaching their raft on sandbars.""
"	6	128	8	シ;ュ;ウ	す	drop of;stream	state
順	obey	obey;order;turn;right;docility;occasion	"""""""Obey, Obey!"""" says the brain-washing scientist as he sends a stream of orders to fill your head."""	Obey the orders streaming down from head office.	12	129	8	ジ;ュ;ン		stream;head	obey
水	water	water	"""The kanji for water is an abstract primitive itself, so unless one is willing to break down its etymological development, it should just simply be memorized by strokes; constructing a story is not necessarily useful unless it strongly denotes its shape (I find that Heisig's story doesn't do this)."""	"""For those having issues with this* """"A 7K foot pool of water"""" Notice it looks like a 7, and a K. Might have to practice writing it a few times.""
"	4	130	8	ス;イ	み;ず		water
氷	icicle	icicle;ice;hail;freeze;congeal	Icicles start with 1 frozen drop of water.	A drop in temperature turns water into an icicle.	5	131	8	ヒ;ョ;ウ	こ;お;り;、;ひ	drop;water	icicle
永	eternity	eternity;long;lengthy	It would take an eternity to count all the drops of water.	"""It takes but one drop from the most special water: the fountain of youth (and it is written in a special way to with an extra horizontal line on the top) to live for an eternity. (In order to remember that the drop is at the top, think that the drop must come from the topmost water in order for its effects to be true).""
"	5	132	8	エ;イ	な;が;-;い	drop of;water	eternity
泉	spring	spring;fountain	"""White is a symbol of purety, so white water is pure water, the precise definition of spring water."""	"""Perhaps the most common appearance of this kanji is in the word 温泉 (おんせん, onsen), a Japanese hot spring. The kanji is an excellent image of someone enjoying a Japanese hot spring: a little white towel on top, water below. (This helps keep all associations: spring, little and onsen).""
"	9	133	8	セ;ン	い;ず;み	white;water	winter;autumn;spring;summer
原	meadow	meadow;original;primitive;field;plain;prairie;tundra;wilderness	Follow the springs down the cliff and you will find a nice meadow.	"""Sorry about this, but Heisig was stupid calling this kanji meadow, used in composite words the most common meaning is ORIGIN... To remember just think that life may have begun in pounds or springs in a land with many cliffs ... Just to answer correctly the review lessons think of meadow as the origin of a huge forest.""
"	10	134	8	ゲ;ン;、;ゴ;ン	お;ご;そ;-;か;、;き;び;-;し;い	cliff;spring	meadow
願	petition	petition;request;vow;wish;hope	Let's petition to save that beautiful MEADOW from overdevelopment by signing on this PAGE.	"""Japanese hippies PETITION to save a meadow by getting people on the street to sign their page - as you pass by they call out: """"お願いします、おねがいします。”.""
"	19	135	8	ガ;ン	ね;が;-;う	meadow;head	petitions;petition
泳	swim	swim	With that much WATER (2 actually) you would need to swim for an ETERNITY.	"""If you don't know how to swim, you'll be in that water for eternity.""
"	8	136	8	エ;イ	お;よ;-;ぐ	water;eternity	swimming;swim
沼	marsh	marsh;lake;bog;swamp;pond	"""The marshlands near Mordor seduce Frodo into gazing upon them, and he falls into the water--splash!"""	A marsh is where water is seduced into the ground.	8	137	8	シ;ョ;ウ	ぬ;ま	water;seduce	marsh
沖	open sea	open sea;offing;rise high into sky	Open sea is a lot of water in the middle of nowhere.	Water in the middle of the ocean is referred to as open sea.	7	138	8	チ;ュ;ウ	お;き	water;in	
江	creek	creek;inlet;bay	A CREEK is a small trail of water easily crafted with a stick.	"""Creeks are small water, easily crossed with a simple i-beam.""
"	6	139	8	コ;ウ	え	water;craft	creek
汁	soup	soup;juice;broth;sap;gravy;pus	To make soup you just take water and add (+) the rest of your ingredients.	To make soup you just take water and add ten tasty ingredients.	5	140	8	ジ;ュ;ウ	し;る	water;ten	soups;soup
潮	tide	tide;salt water;opportunity	"""The morning tide is basically, well, WATER in the MORNING."""	"""This is not the eventide, but the water of the morning tide.""
"	15	141	8	チ;ョ;ウ	し;お	water;morning	tide
源	source	source;origin	The water that flows from the meadow is the source of life for the wild antelope.	The source of clean water is from the meadow (#134): it comes from that spring at the bottom of the cliff. Pay no attention to Julie Andrews lying face down in spring. The water's clean. Trust me.	13	142	8	ゲ;ン	み;な;も;と	water;meadow	source;sources
活	lively	lively;resuscitation;being helped;living	"""Conversations can become more lively after everyone has had a few drinks. It's because """"watery tongues"""" loosen lips!"""	I'm sure I can get her pretty lively and wet using my tongue.	9	143	8	カ;ツ		water;tongue	lively
消	extinguish	extinguish;blow out;turn off;neutralize;cancel	"""To extinguish a SPARK, you need WATER."""	You need a few drops of water to extinguish the candle.	10	144	8	シ;ョ;ウ	き;-;え;る;、;け;-;す	water;spark	douse;extinguished;extinguish
況	but of course	condition;situation	"""If you ask your teenager if what he's drinking is water (and not Vodka), he will answer """"but of course""""."""	"""キョウ But of course, this character really means """"situation/condition"""". """"Elder brother gulped some water and said, 'What the hell was Heisig's mental CONDITION when he came up with this definition? Heisig must have a drinking CONDITION. But of course, if Heisig sticks to water, rather than sake (like me, water quaffing, situation assessing, sober elder brother), his SITUATION may improve.'""""　[MODEL COMPOUND: 状況　(じょうきょう)　state of affairs; conditions].""
"	8	145	8	キ;ョ;ウ		water;teenager	
